,number,value,datetime_start,datetime_complete,duration,params_q_con,params_q_lag,params_q_sdot,params_q_u_yaw_rate,params_qt_pos_high,params_qt_s_high,state
120,120,10.25,2025-02-10 09:22:10.076289,2025-02-10 09:22:12.993044,0 days 00:00:02.916755,0.29508856014284174,3.1947903486481017,0.006540513883919122,0.5838847133682262,0.9581289412464998,0.020422334245657175,COMPLETE
121,121,11.15,2025-02-10 09:22:12.993483,2025-02-10 09:22:16.113983,0 days 00:00:03.120500,0.30902648900094926,2.334221648141006,0.0069442185855179365,0.5900118640029287,0.9882833668358111,0.030992469777814953,COMPLETE
122,122,13.25,2025-02-10 09:22:16.114573,2025-02-10 09:22:19.751485,0 days 00:00:03.636912,0.21272769035294378,1.85156419463541,0.006282474636362177,0.7223228870100312,0.6985153056174614,0.020073315943992285,COMPLETE
123,123,12.200000000000001,2025-02-10 09:22:19.751988,2025-02-10 09:22:23.164242,0 days 00:00:03.412254,0.28905125008891647,2.967318805745333,0.0075046787157431235,0.8621696900764864,1.6381016594111157,0.01834473107072408,COMPLETE
124,124,11.55,2025-02-10 09:22:23.164764,2025-02-10 09:22:26.422590,0 days 00:00:03.257826,0.23851491607477707,5.676629238129212,0.00990539067231821,0.6299686551735483,1.412299157775307,0.022967574713697612,COMPLETE
125,125,10.450000000000001,2025-02-10 09:22:26.423085,2025-02-10 09:22:28.940012,0 days 00:00:02.516927,0.4823301904709631,7.3426295568253845,0.00860502579783869,0.4969644535085384,4.492709701256715,0.015817751310128768,COMPLETE
126,126,10.15,2025-02-10 09:22:28.940445,2025-02-10 09:22:31.864941,0 days 00:00:02.924496,0.666881529221677,3.8422668779611566,0.0055345587218352775,0.7910731402314914,1.1654464516495622,0.036118302014563314,COMPLETE
127,127,11.200000000000001,2025-02-10 09:22:31.865396,2025-02-10 09:22:34.704846,0 days 00:00:02.839450,0.8971448946708797,4.404067510299905,0.005409619090034051,0.4173429464754686,1.1575501929869751,0.02728592003930907,COMPLETE
128,128,10.9,2025-02-10 09:22:34.705314,2025-02-10 09:22:37.897025,0 days 00:00:03.191711,0.6860768917310847,1.5389382919092922,0.004933603010079305,0.680753208842986,0.9528257566523475,0.037877531114822754,COMPLETE
129,129,10.65,2025-02-10 09:22:37.897468,2025-02-10 09:22:40.937716,0 days 00:00:03.040248,0.5894232163176665,6.060964199174282,0.0042191899197738135,0.9984707965152666,0.8486625491678601,0.032063952629906516,COMPLETE
130,130,10.450000000000001,2025-02-10 09:22:40.938146,2025-02-10 09:22:43.120994,0 days 00:00:02.182848,0.5345758739745167,12.489732742456516,0.005464366958126805,0.3193415165723309,0.6549821400585083,0.05050429522599417,COMPLETE
131,131,10.450000000000001,2025-02-10 09:22:43.121445,2025-02-10 09:22:46.040772,0 days 00:00:02.919327,0.37267689694656286,3.690154475020022,0.00624039757974035,0.7870497287488556,1.9269929889924589,0.021681491792372016,COMPLETE
132,132,11.75,2025-02-10 09:22:46.041218,2025-02-10 09:22:48.631184,0 days 00:00:02.589966,0.4156797977973903,2.3332855482100823,0.007697975519852719,0.864463638204495,1.3301754203525955,0.025355318420517036,COMPLETE
133,133,11.3,2025-02-10 09:22:48.631599,2025-02-10 09:22:51.295465,0 days 00:00:02.663866,0.7422642033585362,9.145261238629171,0.006755933488344517,0.5489731019496791,2.269216210379442,0.011170303770948168,COMPLETE
134,134,11.0,2025-02-10 09:22:51.295908,2025-02-10 09:22:54.356864,0 days 00:00:03.060956,0.9889112121606328,4.9594107214254075,0.008971416679839054,0.774625345902838,1.0953860203670924,0.018079363584550284,COMPLETE
135,135,10.05,2025-02-10 09:22:54.357340,2025-02-10 09:22:56.979834,0 days 00:00:02.622494,0.2737206366602643,6.685130255799299,0.00590753924484133,0.6388475226954905,1.6051781908754619,0.04304274620082745,COMPLETE
136,136,10.8,2025-02-10 09:22:56.980267,2025-02-10 09:22:59.784212,0 days 00:00:02.803945,0.1889677212632675,7.6272059955061255,0.0057146929243509495,0.6256519320439244,1.635091196504898,0.04293717595886346,COMPLETE
137,137,11.05,2025-02-10 09:22:59.784871,2025-02-10 09:23:02.135482,0 days 00:00:02.350611,0.3311926608557865,22.118439429172184,0.004411409047151613,0.538918429066568,1.301369034596214,0.06368795887907419,COMPLETE
138,138,10.75,2025-02-10 09:23:02.136019,2025-02-10 09:23:04.824065,0 days 00:00:02.688046,0.45686736057549515,11.477949361837693,0.004846775573602539,0.4544279586205738,0.8709731353395789,0.03407973113505848,COMPLETE
139,139,10.0,2025-02-10 09:23:04.824510,2025-02-10 09:23:07.290208,0 days 00:00:02.465698,0.09376583655243186,17.082325024153455,0.006239008152478226,0.7161402427303158,0.5582905824533566,0.028343142741349234,COMPLETE
140,140,10.65,2025-02-10 09:23:07.290640,2025-02-10 09:23:09.783973,0 days 00:00:02.493333,0.25202301808426375,17.013871120045945,0.005880433475187515,0.6888695564126497,0.6102866811452252,0.05598426793530052,COMPLETE
141,141,11.700000000000001,2025-02-10 09:23:09.784418,2025-02-10 09:23:13.184892,0 days 00:00:03.400474,0.05700302650937762,10.058746008447761,0.006585951538923131,0.9098088555260124,0.5117018807629135,0.028750332300318125,COMPLETE
142,142,10.9,2025-02-10 09:23:13.185374,2025-02-10 09:23:16.099623,0 days 00:00:02.914249,0.12950064884717327,7.734909958348702,0.007453356585548896,0.7355522479596125,0.7819811389661081,0.041471607936877763,COMPLETE
143,143,10.950000000000001,2025-02-10 09:23:16.100081,2025-02-10 09:23:19.233415,0 days 00:00:03.133334,0.08954314569361345,6.423173034129021,0.003979567436476427,0.9962079433751614,1.0652043864432974,0.033799393475162996,COMPLETE
144,144,10.450000000000001,2025-02-10 09:23:19.233861,2025-02-10 09:23:21.584676,0 days 00:00:02.350815,0.6651326166973056,14.376515949552767,0.006100448174263045,0.5726487808507247,0.3291253180523416,0.0838487963061614,COMPLETE
145,145,10.8,2025-02-10 09:23:21.585118,2025-02-10 09:23:24.111830,0 days 00:00:02.526712,0.2724212130153391,19.875569535469626,0.02314566645010836,0.6325359396469779,1.4739891026847736,0.025328483789219976,COMPLETE
146,146,10.600000000000001,2025-02-10 09:23:24.112258,2025-02-10 09:23:26.315172,0 days 00:00:02.202914,0.34426660115865604,30.406832873610636,0.005268034847347945,0.47915595269241956,0.9335206245708019,0.047074800790049144,COMPLETE
147,147,10.350000000000001,2025-02-10 09:23:26.315598,2025-02-10 09:23:29.112972,0 days 00:00:02.797374,0.21989701784536242,13.689020398074744,0.007990007550634977,0.7826071562877193,1.8449654264556454,0.015106329756160405,COMPLETE
148,148,11.15,2025-02-10 09:23:29.113426,2025-02-10 09:23:31.063151,0 days 00:00:01.949725,0.16800135053172394,13.961792053042165,0.013875356466648708,0.07135484867804377,2.0399272076646047,0.03686921178851332,COMPLETE
149,149,10.200000000000001,2025-02-10 09:23:31.063620,2025-02-10 09:23:33.952655,0 days 00:00:02.889035,0.215698925244354,5.567017898165059,0.0046585137251280925,0.7680447139568458,1.7844786282688763,0.02907499827198,COMPLETE
150,150,11.850000000000001,2025-02-10 09:23:33.953050,2025-02-10 09:23:36.340734,0 days 00:00:02.387684,0.21418430303611807,40.141731508626314,0.019406513016233085,0.6830887146201154,1.7765949209938392,0.014393036299182062,COMPLETE
151,151,10.950000000000001,2025-02-10 09:23:36.341259,2025-02-10 09:23:39.418756,0 days 00:00:03.077497,0.266730172459146,6.691372520366433,0.004708212713809149,0.8074312293819358,1.1938398231035066,0.03017585639779348,COMPLETE
152,152,11.15,2025-02-10 09:23:39.419221,2025-02-10 09:23:42.470338,0 days 00:00:03.051117,0.21205115566533747,5.260143978285943,0.0039052944658682608,0.892939310238047,1.508309869950391,0.02626635496084284,COMPLETE
153,153,10.5,2025-02-10 09:23:42.470755,2025-02-10 09:23:45.099377,0 days 00:00:02.628622,0.38023076505798026,9.247472991228614,0.005159614920837081,0.7242830255136012,1.7634064583170788,0.02091959196781508,COMPLETE
154,154,10.75,2025-02-10 09:23:45.099774,2025-02-10 09:23:47.877634,0 days 00:00:02.777860,0.3130166136564752,3.823567378491612,0.006839953831505848,0.5746389107462613,1.2504105832704027,0.03831376844243047,COMPLETE
155,155,10.8,2025-02-10 09:23:47.878083,2025-02-10 09:23:50.332936,0 days 00:00:02.454853,0.24018404635759222,11.375539594468059,0.008219831457078814,0.7706480044537728,2.0302456299299583,0.018962353005831777,COMPLETE
156,156,10.8,2025-02-10 09:23:50.333417,2025-02-10 09:23:53.010882,0 days 00:00:02.677465,0.15784833078292462,4.806381182513046,0.015955582463867926,0.4045286212909324,0.7044021599999906,0.0719101997651774,COMPLETE
157,157,11.05,2025-02-10 09:23:53.011355,2025-02-10 09:23:55.357046,0 days 00:00:02.345691,0.19327419977356444,17.938540122846838,0.0047104402705336395,0.619509569963634,2.5510434908402444,0.023289655515693015,COMPLETE
158,158,10.55,2025-02-10 09:23:55.357499,2025-02-10 09:23:58.349347,0 days 00:00:02.991848,0.494484560070579,8.68398941712239,0.0061040372436083155,0.9939719483009297,1.4077106178640486,0.016458015224778987,COMPLETE
159,159,11.25,2025-02-10 09:23:58.349917,2025-02-10 09:23:59.745919,0 days 00:00:01.396002,0.41674039771682725,6.104946004741063,0.010664677950138106,0.031538856673615355,1.0595421989432348,0.028248087889548922,COMPLETE
160,160,11.05,2025-02-10 09:23:59.746328,2025-02-10 09:24:01.438539,0 days 00:00:01.692211,0.33284322973933067,25.96285942212334,0.017564855774754657,0.13835691739924372,1.6148269531235153,0.044041131085732974,COMPLETE
161,161,10.950000000000001,2025-02-10 09:24:01.438986,2025-02-10 09:24:04.359125,0 days 00:00:02.920139,0.27358836748876175,12.999114379163375,0.00720413761146642,0.8639337107566798,0.5418010431842201,0.01161999032139318,COMPLETE
162,162,11.100000000000001,2025-02-10 09:24:04.359600,2025-02-10 09:24:07.224612,0 days 00:00:02.865012,0.5575220979041882,10.895236910786602,0.005596654211046495,0.7260728641590171,0.42946433990721145,0.013040944257387365,COMPLETE
163,163,11.15,2025-02-10 09:24:07.225047,2025-02-10 09:24:10.277584,0 days 00:00:03.052537,0.2348588155590274,7.278463372010155,0.008158317781429678,0.822629661428696,2.2262802471523173,0.014757682111063156,COMPLETE
164,164,10.9,2025-02-10 09:24:10.278015,2025-02-10 09:24:12.671622,0 days 00:00:02.393607,0.45051245171382776,17.391772157251705,0.006416791289961481,0.5118168410769909,1.8506612834910532,0.01781216509127361,COMPLETE
165,165,10.700000000000001,2025-02-10 09:24:12.672075,2025-02-10 09:24:15.773699,0 days 00:00:03.101624,0.8306244960020958,2.9225633528806503,0.007447762737293315,0.6454573654313726,1.3335740239521254,0.0309271606810664,COMPLETE
166,166,11.0,2025-02-10 09:24:15.774120,2025-02-10 09:24:18.942731,0 days 00:00:03.168611,0.37620732346574093,4.14324227804758,0.01220629158205507,0.8980953147368338,0.7596576884311926,0.022613337116558364,COMPLETE
167,167,11.0,2025-02-10 09:24:18.943172,2025-02-10 09:24:21.709179,0 days 00:00:02.766007,0.2968194344007072,8.904416938163264,0.026663869086477273,0.7206972672303629,2.5440431357821116,0.05542783053525972,COMPLETE
168,168,10.25,2025-02-10 09:24:21.709598,2025-02-10 09:24:24.550669,0 days 00:00:02.841071,0.6259582794404148,1.1798356026123018,0.009721446957698979,0.5597665174537698,0.9194166218190142,0.036511096619530926,COMPLETE
169,169,11.05,2025-02-10 09:24:24.551195,2025-02-10 09:24:25.720913,0 days 00:00:01.169718,0.6308516118503982,1.0792940780423457,0.009803334905269146,0.02046268122204522,0.9295390838430097,0.03568959840186169,COMPLETE
170,170,10.350000000000001,2025-02-10 09:24:25.721389,2025-02-10 09:24:28.407135,0 days 00:00:02.685746,0.5090824431639734,4.939625238448685,0.00861645877267398,0.4690605434033277,1.1342697491683154,0.026261235443593496,COMPLETE
171,171,10.700000000000001,2025-02-10 09:24:28.407586,2025-02-10 09:24:31.049770,0 days 00:00:02.642184,0.5123382809807634,5.547930244172457,0.0086571647958916,0.5603220595958014,1.1301215991900568,0.025183868751151844,COMPLETE
172,172,10.25,2025-02-10 09:24:31.050233,2025-02-10 09:24:33.918899,0 days 00:00:02.868666,0.43558517904394706,3.5576514032120876,0.011473767312330081,0.4644236027917719,0.6211181734580389,0.031581945849467566,COMPLETE
173,173,11.15,2025-02-10 09:24:33.919382,2025-02-10 09:24:36.780799,0 days 00:00:02.861417,0.5816254520216088,2.0503241673022616,0.010437268339748377,0.3419642347228087,0.6453555066041586,0.02965269014942997,COMPLETE
174,174,10.9,2025-02-10 09:24:36.781286,2025-02-10 09:24:39.810949,0 days 00:00:03.029663,0.44265810378890147,2.9773934833877234,0.011250369551104698,0.45988391216963687,0.8049588142460707,0.019789906948467193,COMPLETE
175,175,11.25,2025-02-10 09:24:39.811386,2025-02-10 09:24:42.859094,0 days 00:00:03.047708,0.031902924997727934,3.650693756245731,0.013668420478906183,0.5090851491788652,0.6201232151339728,0.03354753905812176,COMPLETE
176,176,11.200000000000001,2025-02-10 09:24:42.859618,2025-02-10 09:24:44.546211,0 days 00:00:01.686593,0.5139505504856202,0.7813538995742491,0.009181583771823728,0.04406695627808061,0.9795290659325727,0.026421947042826882,COMPLETE
177,177,11.0,2025-02-10 09:24:44.546657,2025-02-10 09:24:47.398566,0 days 00:00:02.851909,0.7469207829377557,4.47805463993222,0.009935637910093041,0.3749405214322457,0.49223173660139274,0.04168788024102615,COMPLETE
178,178,10.65,2025-02-10 09:24:47.399024,2025-02-10 09:24:49.943067,0 days 00:00:02.544043,0.6510218567735045,1.686934198929411,0.011587943239377518,0.6250482897010442,1.6132059229080056,0.41123903684036583,COMPLETE
179,179,11.950000000000001,2025-02-10 09:24:49.943513,2025-02-10 09:24:53.248242,0 days 00:00:03.304729,0.3835569520612696,2.3496577901704834,0.01311158973738605,0.4419914318992398,0.8453559010137435,0.0229578831329321,COMPLETE
180,180,10.100000000000001,2025-02-10 09:24:53.248687,2025-02-10 09:24:55.799308,0 days 00:00:02.550621,0.321251270839577,6.644694553770306,0.00787381347052662,0.5514783035195925,1.157671262095021,0.03584394275734057,COMPLETE
181,181,10.600000000000001,2025-02-10 09:24:55.799775,2025-02-10 09:24:58.522752,0 days 00:00:02.722977,0.29581160620175817,5.374969999385138,0.008077598217960018,0.560601115589055,1.1392841404237533,0.03663062656514391,COMPLETE
182,182,10.8,2025-02-10 09:24:58.523193,2025-02-10 09:25:00.828320,0 days 00:00:02.305127,0.33737513471011116,7.065231603252281,0.006918382524753873,0.2579761252317011,1.4039754329208591,0.0304339242774434,COMPLETE
183,183,10.75,2025-02-10 09:25:00.828782,2025-02-10 09:25:04.158433,0 days 00:00:03.329651,0.4268054057502654,3.3700045133917964,0.008764648376074477,0.6625131365472604,0.7066587337126724,0.04534185071513595,COMPLETE
184,184,10.75,2025-02-10 09:25:04.158855,2025-02-10 09:25:06.874044,0 days 00:00:02.715189,0.25236616729050126,4.269406793665433,0.007607179237127703,0.4956670462180295,1.0112926840129088,0.02710030374031379,COMPLETE
185,185,11.850000000000001,2025-02-10 09:25:06.874452,2025-02-10 09:25:09.564118,0 days 00:00:02.689666,0.18104562040000025,0.17040332536969158,0.00925990455396817,0.18678021981011866,1.2304005066395365,0.04883411830513527,COMPLETE
186,186,11.200000000000001,2025-02-10 09:25:09.564593,2025-02-10 09:25:12.602095,0 days 00:00:03.037502,0.48307420056643097,8.359264500638291,0.006520016992213896,0.7788933797448504,0.5666578114211948,0.01980878234152813,COMPLETE
187,187,12.9,2025-02-10 09:25:12.602644,2025-02-10 09:25:16.336482,0 days 00:00:03.733838,0.13482536680325283,0.3803285789641739,0.015601385070577829,0.5987622659173961,0.886565007342468,0.20466837348218148,COMPLETE
188,188,11.8,2025-02-10 09:25:16.336978,2025-02-10 09:25:17.548741,0 days 00:00:01.211763,0.34519478963190653,6.648441475647998,0.012114062150742693,0.007633005886464651,1.5578000508994656,0.03325218233184337,COMPLETE
189,189,11.05,2025-02-10 09:25:17.549179,2025-02-10 09:25:20.093801,0 days 00:00:02.544622,0.2101812440050908,10.110537234009914,0.010848812313454298,0.4023179448837667,1.8553778153904044,0.0392886878039557,COMPLETE
190,190,10.700000000000001,2025-02-10 09:25:20.094261,2025-02-10 09:25:22.980882,0 days 00:00:02.886621,0.5849738162396656,5.116510691238458,0.008313746413242392,0.687623287447445,1.1393319676950646,0.017139352064020737,COMPLETE
191,191,11.3,2025-02-10 09:25:22.981358,2025-02-10 09:25:26.113177,0 days 00:00:03.131819,0.4066241757877789,6.108070155413471,0.005833432161825203,0.8771727506138367,1.404818462575743,0.0240015234871374,COMPLETE
192,192,10.4,2025-02-10 09:25:26.113648,2025-02-10 09:25:28.950924,0 days 00:00:02.837276,0.3100752786683242,7.478296849782556,0.014438463337506485,0.774776849539468,1.2523109385106483,0.12110904821107565,COMPLETE
193,193,11.75,2025-02-10 09:25:28.951370,2025-02-10 09:25:31.895484,0 days 00:00:02.944114,0.09035951559764668,13.851990966963244,0.007163400268708312,0.9977094053502892,1.649143754731447,0.06273185525447655,COMPLETE
194,194,11.05,2025-02-10 09:25:31.895936,2025-02-10 09:25:34.807860,0 days 00:00:02.911924,0.2649440646857768,4.336030631730439,0.005207203752652248,0.5567973052857756,1.0145691431214523,0.05004926899187092,COMPLETE
195,195,10.850000000000001,2025-02-10 09:25:34.808306,2025-02-10 09:25:37.471786,0 days 00:00:02.663480,0.346043696292157,9.854800325029581,0.004513281573566185,0.6897324892234172,0.7254927874706861,0.031030378091706574,COMPLETE
196,196,11.15,2025-02-10 09:25:37.472247,2025-02-10 09:25:40.828756,0 days 00:00:03.356509,0.5069767881406352,1.360984864653317,0.007851517523796326,0.7805085784863862,2.1053447825511755,0.03783272991930355,COMPLETE
197,197,10.9,2025-02-10 09:25:40.829306,2025-02-10 09:25:43.879646,0 days 00:00:03.050340,0.41680884734197443,5.626697751407189,0.00986308047333305,0.8805156983234882,1.3836575575418566,0.02787521963589557,COMPLETE
198,198,10.950000000000001,2025-02-10 09:25:43.880174,2025-02-10 09:25:47.256239,0 days 00:00:03.376065,0.3749062698168948,2.592719075242517,0.03394625446582099,0.6197169927287903,0.3655365824484986,0.0959137706746112,COMPLETE
199,199,10.350000000000001,2025-02-10 09:25:47.256686,2025-02-10 09:25:49.834949,0 days 00:00:02.578263,0.23276972085644615,8.383944861991546,0.020592000681899023,0.49574984597984795,0.8690636211238469,0.021093083915438928,COMPLETE
200,200,11.0,2025-02-10 09:25:49.835422,2025-02-10 09:25:52.523414,0 days 00:00:02.687992,0.17187250471247797,12.223636301754693,0.018060033824746437,0.4798967190042409,0.8729341601427097,0.022527741354558265,COMPLETE
201,201,11.350000000000001,2025-02-10 09:25:52.523914,2025-02-10 09:25:54.368387,0 days 00:00:01.844473,0.2240318704536657,7.766676424989628,0.020063298617908638,0.09551806089461005,1.0641504641956283,0.0199822173494761,COMPLETE
202,202,10.75,2025-02-10 09:25:54.368873,2025-02-10 09:25:57.036391,0 days 00:00:02.667518,0.2863700432534256,3.413272519570297,0.023366191528281056,0.29643538357517857,0.7488769058915858,0.025901776401515537,COMPLETE
203,203,10.75,2025-02-10 09:25:57.036841,2025-02-10 09:25:59.836804,0 days 00:00:02.799963,0.2339174060970102,8.52509703828365,0.0036972590177740796,0.5699252905491856,1.2736049443393527,0.03403587749227904,COMPLETE
204,204,10.65,2025-02-10 09:25:59.837270,2025-02-10 09:26:02.343095,0 days 00:00:02.505825,0.2984129735688496,6.345225999689343,0.016686597492126268,0.43113692683527793,5.877670344650964,0.8211954691629206,COMPLETE
205,205,11.3,2025-02-10 09:26:02.343570,2025-02-10 09:26:05.301706,0 days 00:00:02.958136,0.6565376113091835,5.080764747343123,0.006137250348080375,0.7193008661969582,1.6706467015775164,0.017248860739908136,COMPLETE
206,206,12.5,2025-02-10 09:26:05.302177,2025-02-10 09:26:08.060172,0 days 00:00:02.757995,0.20024648243584364,0.09107544812316591,0.02061982945618324,0.5085913935509623,0.957963096890491,0.02243838326474549,COMPLETE
207,207,10.850000000000001,2025-02-10 09:26:08.060629,2025-02-10 09:26:10.723577,0 days 00:00:02.662948,0.2707216005927002,10.47967973231287,0.0056695077669893295,0.6470675794392281,1.8582217731073414,0.04221060120833022,COMPLETE
208,208,10.65,2025-02-10 09:26:10.723997,2025-02-10 09:26:13.311898,0 days 00:00:02.587901,0.47410513819982986,14.293502996432332,0.004357195134269072,0.8136574369139432,0.5764897687698638,0.030188764322201234,COMPLETE
209,209,10.950000000000001,2025-02-10 09:26:13.312326,2025-02-10 09:26:15.687412,0 days 00:00:02.375086,0.3297483532209559,6.671604311935043,0.0032499618447127585,0.23399961118666376,1.459054257151974,0.054632419105171325,COMPLETE
210,210,11.950000000000001,2025-02-10 09:26:15.687868,2025-02-10 09:26:19.098591,0 days 00:00:03.410723,0.5526724107672547,3.9587605292762245,0.012831413334933586,0.9911931249105163,0.8165063982008975,0.0162895111418735,COMPLETE
211,211,11.350000000000001,2025-02-10 09:26:19.099070,2025-02-10 09:26:22.266485,0 days 00:00:03.167415,0.3191694595119281,7.8489509333031355,0.018476641307645023,0.7892075912633666,1.183794066644535,0.07060861118836284,COMPLETE
212,212,11.0,2025-02-10 09:26:22.266947,2025-02-10 09:26:25.051411,0 days 00:00:02.784464,0.37426524525361576,7.5805773963585725,0.014182762160439203,0.7412009400403957,1.2176640852574563,0.11628858396511482,COMPLETE
213,213,10.75,2025-02-10 09:26:25.051867,2025-02-10 09:26:27.821825,0 days 00:00:02.769958,0.30235812166746856,10.396890338996442,0.016659948143793037,0.8641920936873532,1.3257350989623862,0.0991490747364223,COMPLETE
214,214,11.200000000000001,2025-02-10 09:26:27.822246,2025-02-10 09:26:30.744795,0 days 00:00:02.922549,0.2598813576709431,5.469417365766052,0.013869921045454245,0.6328275983337776,1.5483193586470787,0.03591811204381676,COMPLETE
215,215,11.450000000000001,2025-02-10 09:26:30.745321,2025-02-10 09:26:33.437260,0 days 00:00:02.691939,0.7729802172557882,8.840714118490208,0.015378402629588842,0.3453962470503867,1.0731327098994556,0.14911410815774237,COMPLETE
216,216,11.05,2025-02-10 09:26:33.437731,2025-02-10 09:26:36.046933,0 days 00:00:02.609202,0.4479575954581512,16.129591604748345,0.008515698010547978,0.5386539315057213,0.6599748407370011,0.04278551828053048,COMPLETE
217,217,10.75,2025-02-10 09:26:36.047404,2025-02-10 09:26:38.657241,0 days 00:00:02.609837,0.24672295406335448,22.21432876860755,0.011484520373862087,0.7236996400775005,0.9194711222960881,0.11699695499741306,COMPLETE
218,218,11.3,2025-02-10 09:26:38.657714,2025-02-10 09:26:41.556981,0 days 00:00:02.899267,0.3690744133948919,11.964575385972575,0.07730422213793871,0.8549130663947536,2.1489948523452083,0.08165788401883263,COMPLETE
219,219,11.100000000000001,2025-02-10 09:26:41.557460,2025-02-10 09:26:44.387414,0 days 00:00:02.829954,0.15479537949332162,6.444775376598567,0.007064799580966385,0.6219270710867856,0.46404369678133606,0.02527844632263951,COMPLETE
220,220,10.55,2025-02-10 09:26:44.387858,2025-02-10 09:26:46.802800,0 days 00:00:02.414942,0.1923738801910432,4.880804837388207,0.009193874140155845,0.46484402402646746,1.354731463303357,0.06278174274556131,COMPLETE
221,221,10.55,2025-02-10 09:26:46.803227,2025-02-10 09:26:49.352002,0 days 00:00:02.548775,0.7696947250019776,7.907475718106963,0.007569817835267826,0.9981904990896341,3.7974221659592224,0.014705232177278956,COMPLETE
222,222,10.75,2025-02-10 09:26:49.352476,2025-02-10 09:26:52.052979,0 days 00:00:02.700503,0.6757953846452466,9.467134587358448,0.006868521301607925,0.7808615262687535,3.2821128568701616,0.02085922099960592,COMPLETE
223,223,10.75,2025-02-10 09:26:52.053464,2025-02-10 09:26:54.662728,0 days 00:00:02.609264,0.8357117659168936,13.327632185899251,0.008336769906047703,0.6927078637512665,1.7783061382034127,0.010046858788790055,COMPLETE
224,224,10.9,2025-02-10 09:26:54.663196,2025-02-10 09:26:57.817004,0 days 00:00:03.153808,0.5996850120582695,2.8800399548956164,0.006385660876261062,0.8740509959419297,1.1343931626325654,0.029330217581349224,COMPLETE
225,225,10.8,2025-02-10 09:26:57.817478,2025-02-10 09:27:00.160625,0 days 00:00:02.343147,0.9360388148827002,18.807249018052605,0.012669626175786817,0.5649666012167741,4.481845319491069,0.05017373678183151,COMPLETE
226,226,11.450000000000001,2025-02-10 09:27:00.161077,2025-02-10 09:27:03.233010,0 days 00:00:03.071933,0.00603028862588597,11.226586581459127,0.010702148547047595,0.7582001734101935,2.932341474643169,0.13544282260571394,COMPLETE
227,227,11.8,2025-02-10 09:27:03.233481,2025-02-10 09:27:06.049130,0 days 00:00:02.815649,0.5145115014117357,6.802311070386928,0.014698647922986197,0.6370624605131195,1.5489980702378916,0.0129367500016087,COMPLETE
228,228,10.950000000000001,2025-02-10 09:27:06.049602,2025-02-10 09:27:08.585622,0 days 00:00:02.536020,0.33136050874968304,3.7167730106884616,0.004945672628563478,0.2051986198393729,0.15753323615479625,0.17738569258039596,COMPLETE
229,229,20.75,2025-02-10 09:27:08.586071,2025-02-10 09:27:15.255191,0 days 00:00:06.669120,0.2202722292349072,1.964305249299925,0.007696957147518537,0.8987787923577342,0.8242490819533231,0.019003472093846934,COMPLETE
230,230,9.05,2025-02-10 09:27:15.255688,2025-02-10 09:27:18.280515,0 days 00:00:03.024827,0.4497305707388274,5.761143225191061,0.0222993273386413,0.5062688478861347,2.419715638841494,0.03543264510752085,COMPLETE
231,231,10.850000000000001,2025-02-10 09:27:18.280996,2025-02-10 09:27:21.386024,0 days 00:00:03.105028,0.42098469002295447,4.833810408178535,0.018508603363922398,0.5133673315499995,2.5201340374679546,0.03511409458119694,COMPLETE
232,232,11.200000000000001,2025-02-10 09:27:21.386475,2025-02-10 09:27:24.003375,0 days 00:00:02.616900,0.9974999064345275,6.128469254308841,0.022101823793448924,0.4246693710487319,2.4313657081868927,0.03904947135077512,COMPLETE
233,233,10.9,2025-02-10 09:27:24.003837,2025-02-10 09:27:26.869313,0 days 00:00:02.865476,0.5436820386295801,7.630623132689454,0.021528037789218486,0.6865560294045365,2.0744505489273792,0.026359961453760586,COMPLETE
234,234,10.8,2025-02-10 09:27:26.869775,2025-02-10 09:27:29.449559,0 days 00:00:02.579784,0.4572454948543254,9.671549519506193,0.023636172420667973,0.5326941602596362,1.8556379715219822,0.03366151021672225,COMPLETE
235,235,11.25,2025-02-10 09:27:29.450006,2025-02-10 09:27:32.583911,0 days 00:00:03.133905,0.7008989915907196,5.110680463705795,0.025304856049818712,0.7859257888271651,4.079967784596793,0.30658829778681823,COMPLETE
236,236,11.100000000000001,2025-02-10 09:27:32.584334,2025-02-10 09:27:35.312675,0 days 00:00:02.728341,0.2885989962883767,4.117770130683052,0.02053578986087365,0.3682254549753302,0.972973724296519,0.04475935549640077,COMPLETE
237,237,11.350000000000001,2025-02-10 09:27:35.313125,2025-02-10 09:27:38.164755,0 days 00:00:02.851630,0.39923484637125817,16.096808441314245,0.025162990315544864,0.6001580335992323,1.3028999347699717,0.023149759110380988,COMPLETE
238,238,11.55,2025-02-10 09:27:38.165273,2025-02-10 09:27:40.389089,0 days 00:00:02.223816,0.6157650939376145,6.2987868658845425,0.030676741542115964,0.12109115663156017,1.5928823191559502,0.03021407362902254,COMPLETE
239,239,11.0,2025-02-10 09:27:40.389570,2025-02-10 09:27:43.285387,0 days 00:00:02.895817,0.07459505876309509,8.429799681129927,0.00987583883911757,0.8606464539883212,3.602083043598036,0.027129208939160404,COMPLETE
240,240,10.8,2025-02-10 09:27:43.285869,2025-02-10 09:27:46.013966,0 days 00:00:02.728097,0.35372360694369226,11.749962361135372,0.04570525053363805,0.9994943655045597,0.6589020766428629,7.616733973128632,COMPLETE
